mreid_id,price,area,location,no_of_bedrooms,resale,maintenancestaff,gymnasium,swimmingpool,landscapedgardens,joggingtrack,rainwaterharvesting,indoorgames,shoppingmall,intercom,sportsfacility,atm,clubhouse,school,24x7security,powerbackup,carparking,staffquarter,cafeteria,multipurposeroom,hospital,washingmachine,gasconnection,ac,wifi,children_splayarea,liftavailable,bed,vaastucompliant,microwave,golfcourse,tv,diningtable,sofa,wardrobe,refrigerator,source_city,source_file,amenity_count,amenity_coverage
MREID_0023582,13200000,540.0,vasai east,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023583,3700000,935.0,malad west,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023584,6000000,400.0,ghansoli,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023585,21500000,373.0,sector8 sanpada,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023586,7500000,1050.0,jeejamata nagar,3.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023587,4900000,650.0,shakti nagar,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023588,17000000,550.0,thane west,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023589,8000000,815.0,jeejamata nagar,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023590,11500000,340.0,goregaon,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023591,11700000,650.0,pandurangwadi,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023592,7500000,550.0,shreyas colony,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023593,7000000,550.0,kannamwar nagar ii,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023594,8500000,400.0,kannamwar nagar ii,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023595,11700000,450.0,gokuldham,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023596,4400000,480.0,bangur nagar,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023597,11500000,305.0,shivaji colony,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023598,8800000,441.0,jawahar nagar,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023599,9000000,500.0,jawahar nagar,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023600,8500000,350.0,jawahar nagar,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023601,28000000,380.0,jawahar nagar,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023602,2580000,800.0,vedant complex,3.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023603,9350000,645.0,titwala,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023604,4000000,1195.0,kharghar,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023605,14000000,600.0,ulwe,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023606,6500000,1100.0,koparkhairane station road,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023607,5000000,929.0,dombivali,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023608,16000000,791.0,dombivali,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023609,34000000,1290.0,malad east,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023610,3700000,1540.0,mira road east,3.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023611,4400000,925.0,naigaon east,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023612,8800000,670.0,ulwe,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023613,5200000,1085.0,ulwe,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023614,4000000,685.0,ulwe,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023615,6200000,670.0,ulwe,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023616,5000000,693.0,ulwe,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023617,6500000,640.0,ulwe,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023618,6200000,1690.0,ulwe,3.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023619,2750000,1215.0,ulwe,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023620,6500000,385.0,ulwe,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023621,8000000,1120.0,ulwe,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023622,4950000,1235.0,ulwe,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023623,7500000,685.0,ulwe,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023624,9000000,980.0,ulwe,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023625,6000000,1100.0,ulwe,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023626,4500000,758.0,ulwe,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023627,4700000,689.0,ulwe,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023628,7600000,648.0,ulwe,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023629,8000000,1595.0,ulwe,3.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023630,5500000,1250.0,ulwe,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023631,2050000,840.0,ulwe,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023632,20000000,500.0,naigaon east,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023633,2476000,1250.0,goregaon west,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023634,8600000,935.0,malad west,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023635,8000000,1045.0,ulwe,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023636,5100000,1350.0,ulwe,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023637,6500000,1511.0,ulwe,3.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023638,8500000,686.0,ulwe,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023639,6200000,930.0,ulwe,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023640,4000000,1250.0,goregaon west,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023641,12000000,765.0,manvel pada road,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023642,19400000,936.0,thane west,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023643,24100000,1810.0,thane west,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023644,16200000,2090.0,thane west,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023645,6193000,1555.0,thane west,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023646,35000000,1150.0,virar,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023647,10500000,1855.0,nerul,3.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023648,2700000,1187.0,sector-18 ulwe,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023649,15200000,585.0,karanjade,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023650,3700000,1286.0,nerul,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023651,8800000,640.0,panvel,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023652,5400000,900.0,ulwe,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023653,10300000,620.0,ulwe,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023654,52500000,1220.0,ulwe,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023655,2600000,2703.0,nerul,4.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023656,4400000,645.0,dronagiri,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023657,3400000,880.0,dronagiri,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023658,4600000,600.0,dronagiri,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023659,8655000,680.0,sector 17 ulwe,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023660,5000000,1055.0,mira road east,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023661,3900000,1285.0,virar,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023662,7500000,975.0,virar,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023663,3624000,767.0,mira road east,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023664,3900000,895.0,vasai,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023665,2451000,975.0,virar,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023666,5000000,570.0,nala sopara,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023667,7031000,1030.0,virar,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023668,18500000,1125.0,vasai,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023669,14500000,1020.0,borivali east,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023670,42500000,791.0,kandivali west,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023671,39000000,1505.0,kandivali west,3.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023672,8900000,1627.0,borivali west,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023673,27500000,724.0,thane west,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023674,2500000,1404.0,goregaon east,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023675,2357000,540.0,virar east,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023676,3600000,555.0,virar east,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023677,10500000,450.0,dombivali,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023678,11500000,625.0,govandi,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023679,10000000,650.0,govandi,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023680,10000000,1150.0,koparkhairane station road,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023681,7500000,1100.0,kopar khairane sector 19a,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023682,10500000,700.0,kopar khairane sector 19a,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023683,8000000,1150.0,koper khairane,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023684,7100000,700.0,koper khairane,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023685,6000000,700.0,koper khairane,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023686,4300000,885.0,shilphata road thane,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023687,6900000,685.0,mumbai central,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023688,10500000,685.0,koper khairane,1.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023689,15400000,850.0,kolshet road,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023690,39000000,1200.0,vasant vihar,3.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023691,31000000,2150.0,vasant vihar,4.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023692,15000000,2150.0,vasant vihar,3.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023693,39000000,1109.0,vasant vihar,3.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023694,12200000,1902.0,vasant vihar,3.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023695,12000000,1250.0,kolshet road,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023696,10300000,1210.0,kolshet road,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023697,31000000,1050.0,kolshet road,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023698,65000000,1300.0,vasant vihar,4.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
MREID_0023699,16299999,2450.0,andheri west,4.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,mumbai,Mumbai.csv,306,34
